"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"6667","0912038.075","0912038.075.01","0912038","04","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"2","50","1","1","3","1","3","1","1","1","1","2","3","1","1","2","2","1","2","2","2","2","2","1","2","2","2","2","3","2","2","2","2","2","2","3","2","1","1","1","","","3","1","1","","","3","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",933,2800,"U","3","1514","025",""
"6668","0912038.103","0912038.103.01","0912038","05","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"2","36","1","1","1","1","3","1","1","2","2","2","3","3","1","1","2","1","2","2","1","2","2","2","2","2","2","1","1","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","2","","2","2","2","2","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","1","1","1","0","0","1","1","1","0","0","0","0","0","0","2",2,"1","2","2","","1","2","2","2","2","2","1","2","2","1",933,1867,"U","3","1514","025",""
"6669","0912039.018","0912039.018.01","0912039","01","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"1","28","1","1","1","2","3","1","1","1","2","2","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","2","1","1","1","","","2","2","1","","","3","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","1","0","1","0","1","1","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",990,990,"U","3","1515","025",""
"6670","0912039.037","0912039.037.04","0912039","02","04","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"1","22","1","1","1","2","1","1","1","1","1","2","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","1","1","1","","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",990,2971,"U","3","1515","025",""
"6671","0912039.057","0912039.057.01","0912039","03","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"1","50","2","1","1","2","3","2","2","2","2","2","2","2","1","1","1","1","2","2","1","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","2","3","2","","2","2","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","1","1","0","0","1","0","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",990,990,"U","3","1515","025",""
"6672","0912039.078","0912039.078.01","0912039","04","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"2","61","2","1","1","2","3","2","1","1","1","2","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","1","1","","","2","2","2","","","3","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","1","0","0","1","0","1","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",990,990,"U","3","1515","025",""
"6673","0912039.096","0912039.096.01","0912039","05","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"1","67","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","3","1","1","1","1","","2","2","1","1","","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",990,990,"U","3","1515","025",""
"6674","0912050.030","0912050.030.02","0912050","01","02","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"1","60","2","2","2","2","3","1","1","2","2","2","2","2","1","3","2","1","1","2","2","2","2","2","1","1","1","3","3","1","1","2","2","2","2","3","1","1","1","1","","2","2","2","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","1","1","0","1","1","1","1","0","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","2",1308,2617,"U","4","1516","026",""
"6675","0912050.062","0912050.062.01","0912050","02","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"1","43","2","1","1","2","3","2","1","2","2","3","1","1","1","3","2","1","1","2","1","1","2","2","2","1","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","3","2","2","1","","3","3","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1308,1308,"U","4","1516","026",""
"6676","0912050.093","0912050.093.01","0912050","03","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"2","75","2","1","3","1","3","1","1","2","2","2","1","3","1","4","2","1","1","2","1","2","2","2","1","1","2","3","3","1","1","2","1","2","2","3","1","1","1","1","","2","4","1","1","","4","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",1308,1308,"U","4","1516","026",""
"6677","0912050.124","0912050.124.01","0912050","04","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"2","34","2","1","3","2","3","2","1","2","2","2","1","1","1","3","1","1","1","2","2","2","2","2","1","1","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","1","1","1","","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1308,1308,"U","4","1516","026",""
"6678","0912050.156","0912050.156.01","0912050","05","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"2","32","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","1","1","1","1","","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1308,1308,"U","4","1516","026",""
"6679","0912073.017","0912073.017.02","0912073","01","02","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"1","25","1","1","1","1","3","1","1","1","1","2","3","2","1","1","1","1","1","2","1","1","2","2","1","1","2","1","2","2","2","2","1","2","2","3","2","1","1","1","","","1","2","2","","","2","2","2","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",904,1808,"U","3","1517","025",""
"6680","0912073.035","0912073.035.01","0912073","02","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"1","53","1","1","1","1","3","1","1","2","2","2","3","3","1","4","2","1","2","2","2","1","2","2","1","1","2","2","2","2","2","2","1","2","2","3","1","1","1","1","","3","2","1","1","","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","1","0","1","0","0","1","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",904,2712,"U","3","1517","025",""
"6681","0912073.058","0912073.058.01","0912073","03","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"2","52","1","1","1","1","3","1","3","3","3","1","3","3","1","2","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","3","2","2","2","2","","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",904,1808,"U","3","1517","025",""
"6682","0912073.081","0912073.081.01","0912073","04","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"1","53","2","1","1","2","3","1","3","2","2","2","3","3","3","4","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","1","2","2","3","1","1","1","1","","4","4","1","1","","3","3","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",904,3616,"U","3","1517","025",""
"6683","0912073.110","0912073.110.01","0912073","05","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"1","33","1","1","1","1","3","3","1","1","2","3","1","1","1","3","1","1","1","1","1","2","2","2","1","1","2","2","2","2","2","2","2","2","2","3","2","1","1","1","","","2","2","2","","","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",904,1808,"U","3","1517","025",""
"6684","0912083.015","0912083.015.01","0912083","01","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",1,"2","75","1","1","3","1","3","1","3","3","3","3","3","3","3","1","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","3","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",1,"2","","2","","2","2","2","2","2","2","2","2","2","3",1058,3174,"U","3","1518","025",""
"6685","0912083.071","0912083.071.02","0912083","03","02","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",1,"2","22","2","1","3","1","3","2","2","2","3","1","3","3","1","3","1","1","1","1","1","2","2","2","1","1","1","2","2","2","2","2","2","2","2","3","2","2","2","2","","","","","","","","","","","1","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",1058,2116,"U","3","1518","025",""
"6686","0912083.103","0912083.103.03","0912083","04","03","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",1,"1","35","1","1","1","2","3","3","1","1","2","2","1","1","1","2","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","1","3","2","2","1","1","","","","2","1","","","","2","2","1","1","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","1","0","1","1","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1058,3174,"U","3","1518","025",""
"6687","0912083.130","0912083.130.02","0912083","05","02","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",1,"2","52","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","2","2","2","1","1","1","1","2","2","1","2","2","2","1","3","1","1","1","1","","4","4","3","3","","4","4","4","3","1","1","1","1","0","1","0","0","0","1","1","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1058,3174,"U","3","1518","025",""
"6688","0912095.007","0912095.007.02","0912095","02","02","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"1","82","2","1","3","2","3","1","1","1","3","3","1","1","1","3","1","1","2","1","1","1","2","2","2","1","3","2","3","2","2","2","2","2","2","3","1","1","1","1","","3","2","4","2","","3","3","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","1","0","0","1","1","1","0","0","1","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","3",1334,5335,"U","4","1519","026",""
"6689","0912095.030","0912095.030.06","0912095","01","06","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"2","28","1","1","1","1","3","1","1","1","2","2","3","1","1","1","2","1","2","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","3","2","1","1","1","","","1","1","1","","","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","2",1,"1","2","2","","1","2","2","1","2","2","1","2","2","2",1334,10670,"U","4","1519","026",""
"6690","0912095.050","0912095.050.01","0912095","03","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"1","70","2","1","1","2","3","3","1","2","2","3","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","1","3","1","1","1","1","","4","2","1","1","","4","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1334,1334,"U","4","1519","026",""
"6691","0912095.080","0912095.080.02","0912095","04","02","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"2","46","1","1","1","2","3","1","1","1","2","3","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","1","3","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","1","","2","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2",1,"1","2","2","","1","2","2","2","2","2","2","1","2","1",1334,2668,"U","4","1519","026",""
"6692","0912095.105","0912095.105.01","0912095","05","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"2","56","1","1","1","1","3","1","1","1","2","3","1","2","1","1","2","1","2","1","1","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","4","2","1","1","","3","2","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","2",2,"2","","2","","1","2","2","1","2","2","2","1","2","1",1334,2668,"U","4","1519","026",""
"6693","0912097.038","0912097.038.03","0912097","01","03","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"1","29","9","1","1","1","3","1","1","2","2","2","2","2","2","3","2","1","2","2","1","2","2","2","1","1","2","2","9","2","1","2","1","2","2","3","1","1","1","1","","9","3","2","2","","4","2","2","1","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",1088,5442,"U","3","1520","025",""
"6694","0912097.051","0912097.051.01","0912097","02","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"1","38","1","1","1","1","3","1","1","2","2","2","2","1","1","2","1","1","1","1","2","1","2","1","2","2","2","2","3","2","1","2","2","2","2","3","2","1","1","1","","","2","1","1","","","1","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","0","1","1","0","0","0","1","0","0","3",1,"1","2","1","2","2","2","2","2","2","2","2","2","2","2",1088,3265,"U","3","1520","025",""
"6695","0912097.077","0912097.077.02","0912097","03","02","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"1","59","2","1","1","2","3","2","1","2","2","2","2","2","1","3","1","1","1","1","1","1","2","1","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","3","2","1","1","","3","3","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","1","0","1","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1088,2177,"U","3","1520","025",""
"6696","0912097.102","0912097.102.01","0912097","04","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"2","53","1","1","1","2","3","1","1","2","2","2","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","1","3","1","2","2","1","","2","","","1","","2","","","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","2",1,"1","2","2","","1","2","2","2","2","1","2","1","2","2",1088,4353,"U","3","1520","025",""
"6697","0912097.128","0912097.128.01","0912097","05","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",5,"1","66","2","1","3","2","3","1","1","1","2","2","1","1","1","3","1","1","1","1","1","1","2","2","2","2","2","3","3","2","2","2","2","2","2","3","1","2","1","1","","2","","1","1","","3","","2","2","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","1","1","1","1","1","0","0","0","0","1","1","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",1088,2177,"U","3","1520","025",""
"6698","0912098.026","0912098.026.01","0912098","03","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"1","44","1","1","1","2","3","1","1","1","1","2","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","2","1","1","1","","","3","3","2","","","3","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1701,5104,"U","4","1521","026",""
"6699","0912098.060","0912098.060.01","0912098","04","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"1","40","9","2","2","2","3","2","1","2","2","2","2","2","2","9","1","1","1","1","1","1","1","1","1","1","2","2","9","1","9","9","9","9","9","3","1","1","1","1","","4","2","2","1","","4","2","2","2","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","4",2,"2","","1","1","9","9","9","9","9","9","9","9","9","2",1701,1701,"U","4","1521","026",""
"6700","0912098.094","0912098.094.01","0912098","05","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"2","37","2","1","1","2","3","2","2","1","1","2","3","3","1","1","2","1","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","2","1","1","1","","","3","2","1","","","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","1","0","1","1","1","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",1701,1701,"U","4","1521","026",""
"6701","0912098.137","0912098.137.01","0912098","02","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"1","40","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","1","","2","2","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","1","0","1","1","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1701,3403,"U","4","1521","026",""
"6702","0912098.146","0912098.146.02","0912098","01","02","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",3,"2","32","2","1","3","2","3","1","1","1","1","2","3","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","3","1","1","1","1","","2","2","2","2","","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","0","1","1","1","1","0","0","1","0","0","0","2",1,"1","2","2","","1","2","2","2","2","2","2","2","2","1",1701,3403,"U","4","1521","026",""
"6703","0912120.007","0912120.007.04","0912120","01","04","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"1","24","1","1","3","2","1","3","1","2","2","3","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","1","1","1","1","","3","3","1","1","","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1202,4809,"U","4","1522","026",""
"6704","0912120.094","0912120.094.01","0912120","02","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"1","47","1","1","1","2","3","3","1","2","2","3","2","1","1","1","2","1","1","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","3","2","1","1","1","","","2","3","1","","","2","2","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"1","2","1","2","2","2","2","2","2","2","2","2","2","1",1202,1202,"U","4","1522","026",""
"6705","0912120.158","0912120.158.01","0912120","03","01","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"2","72","1","1","3","1","3","1","1","2","2","3","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","3","2","1","1","1","","","3","3","1","","","3","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","1","0","0","1","0","1","1","0","0","0","1","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","2",1202,1202,"U","4","1522","026",""
"6706","0912120.222","0912120.222.03","0912120","04","03","09","CIUDAD DE MEXICO","010","ALVARO OBREGON","0001","79","ALVARO OBREGON","0422","01",0,0,"-",4,"2","52","2","1","1","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","9","9","1","1","1","3","3","2","2","2","2","2","1","3","2","1","1","1","","","2","2","1","","","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","4",9,"2","","2","","2","2","2","2","2","2","2","2","2","2",1202,3607,"U","4","1522","026",""
